"incident_id","ward_name","x","y","date","description"
"INC_0896","Falcon Heath",457718.852589423,343019.578397161,"2025-01-08","Report noted repeated damage to bins and surrounding fixtures."
"INC_0897","Falcon Heath",456914.043999575,343025.830004103,"2025-06-14","Damage reported to fencing and nearby street furniture. Nearby property affected."
"INC_0898","Falcon Heath",456660.799916922,343672.463831234,"2025-02-03","Concern raised about loitering and unclear activity after dark. Lighting conditions mentioned."
"INC_0899","Falcon Heath",456660.822189686,343672.467431925,"2025-05-12","Incident report referenced an altercation and threat concerns."
"INC_0900","Falcon Heath",456660.78336386,343672.477218282,"2025-03-09","Street-safety report logged after repeated uneasy encounters. Pattern may be intermittent."
"INC_0901","Falcon Heath",456660.812866243,343672.470002873,"2025-08-12","Damage reported to fencing and nearby street furniture. Nearby property affected."
"INC_0902","Falcon Heath",456660.773086046,343672.442920105,"2025-08-18","Caller reported suspicious behaviour near a poorly lit route."
"INC_0903","Falcon Heath",456660.791405314,343672.466021489,"2025-06-27","Concern raised about loitering and unclear activity after dark. Pedestrian route referenced."
"INC_0904","Falcon Heath",456660.789635408,343672.477438088,"2025-02-10","Resident described suspicious movement near pedestrian access points."
"INC_0905","Falcon Heath",456660.770007709,343672.470989165,"2025-03-07","Safety report logged following aggressive behaviour in public space. Several witnesses were nearby."
"INC_0906","Falcon Heath",456660.77940364,343672.464548078,"2025-01-30","Broken glass and signs of overnight damage were recorded. Possible overnight timing."
"INC_0907","Falcon Heath",456660.784643508,343672.469445552,"2025-05-31","Street-safety report logged after repeated uneasy encounters. Pedestrian route referenced."
"INC_0908","Falcon Heath",456660.784656591,343672.448778427,"2025-09-28","Report noted repeated damage to bins and surrounding fixtures. Issue appears recurring."
"INC_0909","Falcon Heath",456660.778719966,343672.435474567,"2025-09-04","Graffiti and minor vandalism observed on public-facing property."
"INC_0910","Falcon Heath",456660.762271928,343672.485465335,"2025-04-28","Residents described persistent disturbance from street gatherings."
"INC_0911","Falcon Heath",456660.805171597,343672.479044693,"2025-12-20","Broken glass and signs of overnight damage were recorded. Issue appears recurring."
"INC_0912","Falcon Heath",456660.772717184,343672.477323431,"2025-03-05","Residents described persistent disturbance from street gatherings. Linked to visitor activity."
"INC_0913","Falcon Heath",456660.787126373,343672.478861626,"2025-10-30","Graffiti and minor vandalism observed on public-facing property."
"INC_0914","Falcon Heath",456660.800253775,343672.474114066,"2025-09-21","Safety report logged following aggressive behaviour in public space."
"INC_0915","Falcon Heath",456660.775485236,343672.454213434,"2025-05-25","Street-safety report logged after repeated uneasy encounters."
"INC_0916","Meadow Gate",458029.010073387,339948.1605637,"2025-08-29","Complaint logged about loud music and anti-social noise. Linked to visitor activity."
"INC_0917","Meadow Gate",459030.248617974,340884.562751581,"2025-07-24","Crowd noise and shouting noted outside licensed premises. Weekend evening pattern."
"INC_0918","Meadow Gate",458748.718890037,341000.938340508,"2025-12-17","Residents described persistent disturbance from street gatherings. Weekend evening pattern."
"INC_0919","Meadow Gate",458068.839347066,340411.154655455,"2025-01-01","Repeated late-night noise reported near flats. Short repeat description."
"INC_0920","Meadow Gate",457660.248303713,341049.568908765,"2025-06-06","Residents described persistent disturbance from street gatherings. Short repeat description."
"INC_0921","Meadow Gate",458358.347996116,340522.748418813,"2025-07-04","Incident report referenced an altercation and threat concerns. Follow-up details were partial."
"INC_0922","Meadow Gate",457202.47758222,340964.21760412,"2025-01-19","Residents described persistent disturbance from street gatherings."
"INC_0923","Meadow Gate",457871.574183962,341196.562779695,"2025-06-13","Resident described suspicious movement near pedestrian access points."
"INC_0924","Meadow Gate",457096.787570236,340611.288521631,"2025-01-15","Residents described persistent disturbance from street gatherings. Near transport corridor."
"INC_0925","Meadow Gate",458101.641202958,341232.830672806,"2025-11-05","Incident report referenced an altercation and threat concerns."
"INC_0926","Meadow Gate",458479.229440225,341003.379904352,"2025-03-16","Safety report logged following aggressive behaviour in public space. Several witnesses were nearby."
"INC_0927","Meadow Gate",458422.247063468,340601.228104386,"2025-10-02","Residents described persistent disturbance from street gatherings. Linked to visitor activity."
"INC_0928","Meadow Gate",458286.811465492,340178.286213395,"2025-09-16","Caller described a confrontation with risk of personal harm."
"INC_0929","Meadow Gate",458499.138294248,339910.473251279,"2025-06-28","Complaint logged about loud music and anti-social noise."
"INC_0930","Meadow Gate",458066.601525595,340310.505113514,"2025-07-06","Complaint logged about loud music and anti-social noise. Linked to visitor activity."
"INC_0931","Meadow Gate",457691.492660672,340374.046124901,"2025-11-28","Complaint logged about loud music and anti-social noise. Linked to visitor activity."
"INC_0932","Meadow Gate",458802.208924643,340073.109890982,"2025-04-19","Repeated late-night noise reported near flats. Near transport corridor."
"INC_0933","Ridge Market",458843.205573526,337803.664865014,"2025-03-06","Broken glass and signs of overnight damage were recorded. Possible overnight timing."
"INC_0934","Ridge Market",458370.402347712,338423.805104689,"2025-11-04","Safety report logged following aggressive behaviour in public space. Further context remained limited."
"INC_0935","Ridge Market",458764.442571398,337466.441701857,"2025-04-16","Incident report referenced an altercation and threat concerns. Follow-up details were partial."
"INC_0936","Ridge Market",458321.932617934,337530.073451097,"2025-07-12","Broken glass and signs of overnight damage were recorded. Issue appears recurring."
"INC_0937","New Dock",453042.07169815,339100.454354251,"2025-07-13","Repeated late-night noise reported near flats. Linked to visitor activity."
"INC_0938","Beacon Park",458398.996464514,344422.644000492,"2025-10-03","Broken glass and signs of overnight damage were recorded. Possible overnight timing."
"INC_0939","Beacon Park",459083.944673511,343817.138491268,"2025-11-18","Street-safety report logged after repeated uneasy encounters."
"INC_0940","Beacon Park",458088.135619395,344450.826235846,"2025-06-26","Resident described suspicious movement near pedestrian access points. Pattern may be intermittent."
"INC_0941","Beacon Park",457703.144671063,343600.616911935,"2025-07-26","Witness noted a threatening exchange requiring follow-up attention. Follow-up details were partial."
"INC_0942","Beacon Park",457883.045186067,343803.021527321,"2025-02-11","Caller reported suspicious behaviour near a poorly lit route. Pattern may be intermittent."
"INC_0943","Beacon Park",459129.697236261,343855.360003279,"2025-01-02","Concern raised about loitering and unclear activity after dark. Lighting conditions mentioned."
"INC_0944","Beacon Park",458984.880235469,344284.498588841,"2025-10-25","Safety report logged following aggressive behaviour in public space. Further context remained limited."
"INC_0945","Beacon Park",458706.956523926,343555.063406439,"2025-01-07","Residents described persistent disturbance from street gatherings."
"INC_0946","Beacon Park",458614.980393005,343610.672377866,"2025-12-03","Caller reported suspicious behaviour near a poorly lit route."
"INC_0947","Beacon Park",458614.975723411,343610.679615476,"2025-08-10","Concern raised about loitering and unclear activity after dark. Pattern may be intermittent."
"INC_0948","Beacon Park",458614.975192962,343610.684616873,"2025-07-03","Caller described a confrontation with risk of personal harm."
"INC_0949","Beacon Park",458614.955994181,343610.666502128,"2025-05-11","Caller reported suspicious behaviour near a poorly lit route."
"INC_0950","Beacon Park",458614.988138336,343610.644492797,"2025-09-09","Complaint logged about loud music and anti-social noise."
"INC_0951","Beacon Park",458614.994163049,343610.659586863,"2025-06-13","Safety report logged following aggressive behaviour in public space."
"INC_0952","Beacon Park",458614.962232311,343610.662445277,"2025-05-15","Resident described suspicious movement near pedestrian access points. Lighting conditions mentioned."
"INC_0953","Beacon Park",458614.946941618,343610.684883033,"2025-09-26","Damage reported to fencing and nearby street furniture. Nearby property affected."
"INC_0954","Beacon Park",458614.949508601,343610.668328993,"2025-12-03","Caller reported suspicious behaviour near a poorly lit route."
"INC_0955","Beacon Park",458614.971587499,343610.674647144,"2025-08-22","Concern raised about loitering and unclear activity after dark. Lighting conditions mentioned."
"INC_0956","Beacon Park",458614.997654402,343610.694218291,"2025-07-05","Safety report logged following aggressive behaviour in public space."
"INC_0957","Beacon Park",458614.96433228,343610.684490724,"2025-04-20","Broken glass and signs of overnight damage were recorded. Public area involvement noted."
"INC_0958","Beacon Park",457931.085217801,344181.363430894,"2025-11-15","Street-safety report logged after repeated uneasy encounters."
"INC_0959","Beacon Park",457931.048392448,344181.335546674,"2025-07-15","Residents described persistent disturbance from street gatherings. Near transport corridor."
"INC_0960","Beacon Park",457931.060859764,344181.346626409,"2025-02-07","Witness noted a threatening exchange requiring follow-up attention. Follow-up details were partial."
"INC_0961","Beacon Park",457931.090185308,344181.325902635,"2025-10-02","Street-safety report logged after repeated uneasy encounters. Caller uncertain about intent."
"INC_0962","Beacon Park",457931.065336068,344181.359586909,"2025-11-12","Street-safety report logged after repeated uneasy encounters. Lighting conditions mentioned."
"INC_0139_dup","Cedar Rise",454415.852847486,345259.934454183,"2025-02-06","Caller reported suspicious behaviour near a poorly lit route. Caller uncertain about intent."
"INC_0426_dup","Maple Cross",458702.406721418,344602.334588814,"2025-09-17","Witness noted a threatening exchange requiring follow-up attention. Follow-up details were partial."
"INC_0421_dup","Maple Cross",459176.08031869,345343.416879244,"2025-06-29","Caller reported suspicious behaviour near a poorly lit route."
"INC_0244_dup","Hazel Row",460382.006392152,341297.612039024,"2025-09-22","Repeated late-night noise reported near flats."
"INC_0422_dup","Maple Cross",458812.854135898,344395.606782683,"2025-01-29","Caller described a confrontation with risk of personal harm. Follow-up details were partial."
"INC_0529_dup","Maple Cross",458539.672058555,344936.147288998,"2025-01-07","Caller reported suspicious behaviour near a poorly lit route. Caller uncertain about intent."
"INC_0123_dup","Market End",452546.696603284,345949.289339776,"2025-07-09","Street-safety report logged after repeated uneasy encounters."
"INC_0458_dup","Maple Cross",458539.67373631,344936.13434969,"2025-09-10","Repeated late-night noise reported near flats."
"INC_0644_dup","Maple Cross",458539.672009056,344936.150020972,"2025-07-06","Caller reported suspicious behaviour near a poorly lit route. Pattern may be intermittent."
"INC_0685_dup","Briar Fold",454808.854967166,337366.633879491,"2025-02-05","Broken glass and signs of overnight damage were recorded. Public area involvement noted."
"INC_0583_dup","Maple Cross",458539.688217527,344936.168300589,"2025-04-11","Witness noted a threatening exchange requiring follow-up attention. Several witnesses were nearby."
"INC_0957_dup","Beacon Park",458614.965256594,343610.683990172,"2025-04-20","Broken glass and signs of overnight damage were recorded. Public area involvement noted."
"INC_0012_dup","Riverstead",454998.464176941,344065.005086243,"2025-10-30","Damage reported to fencing and nearby street furniture."
"INC_0868_dup","Mill Court",460455.174192352,343830.464889,"2025-06-26","Caller reported suspicious behaviour near a poorly lit route. Pedestrian route referenced."
"INC_0409_dup","Maple Cross",459107.079812676,345762.117417845,"2025-12-08","Incident report referenced an altercation and threat concerns. Further context remained limited."
"INC_0447_dup","Maple Cross",458773.541421247,345493.490043947,"2025-02-10","Graffiti and minor vandalism observed on public-facing property. Nearby property affected."
"INC_0247_dup","Hazel Row",460382.029245694,341297.633338973,"2025-01-16","Crowd noise and shouting noted outside licensed premises. Near transport corridor."
"INC_0525_dup","Maple Cross",458539.676050942,344936.116637611,"2025-12-03","Report noted repeated damage to bins and surrounding fixtures. Issue appears recurring."
"INC_0411_dup","Maple Cross",459097.190984947,344688.051962749,"2025-04-20","Broken glass and signs of overnight damage were recorded. Public area involvement noted."
"INC_0386_dup","Maple Cross",458570.302263053,345604.235494393,"2025-12-15","Street-safety report logged after repeated uneasy encounters. Pattern may be intermittent."
"INC_0073_dup","Market End",452855.57460251,345265.476780263,"2025-06-02","Resident described suspicious movement near pedestrian access points."
"INC_0785_dup","Saffron Lea",461237.368608768,342667.611489769,"2025-10-09","Concern raised about loitering and unclear activity after dark. Pedestrian route referenced."
"INC_0357_dup","Maple Cross",458911.588156604,344980.160627035,"2025-03-11","Witness noted a threatening exchange requiring follow-up attention. Incident escalated quickly."
"INC_0086_dup","Market End",454564.368913153,346357.594927329,"2025-08-19","Caller reported suspicious behaviour near a poorly lit route. Pedestrian route referenced."
"INC_0143_dup","Cedar Rise",454785.618738327,346190.234421631,"2025-01-27","Broken glass and signs of overnight damage were recorded. Possible overnight timing."
